client_id,round_number,hierarchy,num_samples,set,features,accuracy,loss,ground_thruth,prediction,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
f0013_38_sample_7,,,11,test,images/f0013_38/f0013_38_sample_7.png,1.0,0.04778207466006279,4,4,0.00014830540749244392,6.932672391712913e-08,8.527093450538814e-05,2.3560556655866094e-05,0.9933205842971802,0.00037221660022623837,1.007759919957607e-06,3.9521019061794505e-05,0.00013326125917956233,0.005876228213310242
f0013_38_sample_8,,,11,test,images/f0013_38/f0013_38_sample_8.png,1.0,0.04778207466006279,7,7,1.2190967879632808e-07,1.167871632734574e-10,5.365894253372971e-07,1.1790193639171775e-05,1.033380137016593e-08,1.9556695818323533e-08,4.6185166016057475e-15,0.9993921518325806,7.422694352499093e-07,0.0005945295561105013
f0013_38_sample_9,,,11,test,images/f0013_38/f0013_38_sample_9.png,1.0,0.04778207466006279,1,1,0.0003869546635542065,0.9988910555839539,4.666393579100259e-06,2.519672079870361e-06,0.00026759254978969693,3.404623157621245e-06,8.879183042154182e-06,0.0003068159567192197,0.00011793518933700398,1.0014925464929547e-05
f0013_38_sample_10,,,11,test,images/f0013_38/f0013_38_sample_10.png,1.0,0.04778207466006279,8,8,0.0010371269891038537,2.1653087656225978e-10,0.0035677978303283453,0.13981400430202484,2.1372483388404362e-05,0.05973267927765846,1.276469811273273e-05,3.967445536545711e-06,0.775146484375,0.020663851872086525
f0014_19_sample_0,,,12,test,images/f0014_19/f0014_19_sample_0.png,1.0,0.06383546441793442,9,9,7.623323654115666e-06,3.265140833264013e-07,1.6076148313004524e-05,0.0001604114513611421,0.0009446219773963094,0.00010960163490381092,3.737145704008071e-09,0.015174813568592072,0.12446609884500504,0.8591204285621643
f0014_19_sample_1,,,12,test,images/f0014_19/f0014_19_sample_1.png,1.0,0.06383546441793442,6,6,0.009578496217727661,6.489211727966904e-07,0.015277750790119171,0.00020390226563904434,0.0005814462783746421,0.0012262029340490699,0.9728677868843079,1.1770350916151529e-08,0.00026348416577093303,2.8815125574510603e-07
f0014_19_sample_2,,,12,test,images/f0014_19/f0014_19_sample_2.png,1.0,0.06383546441793442,7,7,1.157582460109552e-06,5.721419711335329e-06,8.040062766667688e-07,1.7411194903615979e-06,1.3488123329352675e-07,1.814013046441687e-07,9.333085519702689e-13,0.9997351765632629,2.4799279344733804e-05,0.0002300819760421291
f0014_19_sample_3,,,12,test,images/f0014_19/f0014_19_sample_3.png,1.0,0.06383546441793442,2,2,0.0001961562520591542,1.907072277873567e-09,0.9896900653839111,0.0076767634600400925,2.479720478731906e-06,6.968197794776643e-06,5.447932380775455e-06,9.469065116718411e-05,0.0020041128154844046,0.00032326451037079096
f0014_19_sample_4,,,12,test,images/f0014_19/f0014_19_sample_4.png,1.0,0.06383546441793442,9,9,7.368691876763478e-05,5.247343892733625e-08,1.3888532066630432e-06,1.9794963009189814e-05,0.0011685468489304185,0.00035424879752099514,6.24273827076749e-11,0.2435416877269745,0.03085162490606308,0.723988950252533
f0014_19_sample_5,,,12,test,images/f0014_19/f0014_19_sample_5.png,1.0,0.06383546441793442,2,2,1.2285628145036753e-05,9.439716369685769e-12,0.9973026514053345,0.002637521829456091,5.250530534794962e-07,7.0505357143701985e-06,2.7144133127876557e-06,3.041643878987088e-07,3.621451469371095e-05,6.407741466318839e-07
f0014_19_sample_6,,,12,test,images/f0014_19/f0014_19_sample_6.png,1.0,0.06383546441793442,1,1,0.0030985053163021803,0.9935146570205688,4.501988587435335e-05,2.189499900850933e-05,0.0003341585979796946,8.586077456129715e-06,4.898495171801187e-05,0.0007441488560289145,0.002087669912725687,9.638219489715993e-05
f0014_19_sample_7,,,12,test,images/f0014_19/f0014_19_sample_7.png,1.0,0.06383546441793442,1,1,0.0002452812623232603,0.9986035227775574,7.393742862404906e-07,1.3712763120565796e-06,0.00013989373110234737,2.2071956209401833e-06,9.888487966236426e-07,0.000928234017919749,3.6697208997793496e-05,4.10632710554637e-05
f0014_19_sample_8,,,12,test,images/f0014_19/f0014_19_sample_8.png,1.0,0.06383546441793442,6,6,0.0005834074690937996,3.7773876471192125e-08,0.0010953134624287486,2.531078462197911e-05,8.229952982219402e-06,3.734283018275164e-05,0.9982315897941589,5.009814438294846e-11,1.8846834791474976e-05,1.0620478940737144e-09
f0014_19_sample_9,,,12,test,images/f0014_19/f0014_19_sample_9.png,1.0,0.06383546441793442,5,5,3.74180274320679e-07,2.4973660292526567e-12,6.374053214130981e-07,7.052272121654823e-05,1.1936354837871477e-07,0.9999136924743652,1.866551802010008e-09,5.031096961261028e-08,1.1202469067939091e-05,3.394734221728868e-06
f0014_19_sample_10,,,12,test,images/f0014_19/f0014_19_sample_10.png,1.0,0.06383546441793442,9,9,1.522191541880602e-05,3.2358445878344355e-07,0.0008078510873019695,0.0003033416869584471,0.0008816274930723011,0.011000839062035084,2.5474761855548422e-08,0.026835180819034576,0.16565267741680145,0.7945029139518738
f0014_19_sample_11,,,12,test,images/f0014_19/f0014_19_sample_11.png,1.0,0.06383546441793442,5,5,5.877941021026345e-06,2.5790339308606747e-10,0.00020764608052559197,0.006603030022233725,6.236895728761738e-07,0.9894906878471375,4.471565262065269e-06,7.820021963311774e-09,0.0036836981307715178,3.974396804551361e-06
f0017_07_sample_0,,,12,test,images/f0017_07/f0017_07_sample_0.png,1.0,0.05404176935553551,7,7,2.4216657038778067e-05,1.6658999811625108e-05,2.8127831228630384e-06,2.071526432700921e-05,2.4487551399943186e-06,5.692255854228279e-06,1.0763007672609515e-11,0.999477207660675,9.235400284524076e-06,0.00044105222332291305
f0017_07_sample_1,,,12,test,images/f0017_07/f0017_07_sample_1.png,1.0,0.05404176935553551,8,8,0.010995245538651943,4.473790795600507e-06,0.008597982116043568,0.0059776208363473415,0.0019538996275514364,0.010596970096230507,3.6650377296609804e-05,0.0005364664830267429,0.9520357847213745,0.009264927357435226
f0017_07_sample_2,,,12,test,images/f0017_07/f0017_07_sample_2.png,1.0,0.05404176935553551,8,8,0.0013820219319313765,1.581103333592182e-06,0.020528988912701607,0.015374005772173405,5.427351425169036e-05,0.005666251759976149,0.0008558877743780613,5.521851107914699e-06,0.9552645683288574,0.0008669501403346658
f0017_07_sample_3,,,12,test,images/f0017_07/f0017_07_sample_3.png,1.0,0.05404176935553551,2,2,2.2865538994665258e-05,4.735459580018642e-09,0.9992326498031616,0.0006899375002831221,4.130382791345255e-08,1.874480403785128e-05,6.912150183779886e-06,3.2700032193133666e-07,2.846802271960769e-05,9.767859410203528e-08
f0017_07_sample_4,,,12,test,images/f0017_07/f0017_07_sample_4.png,1.0,0.05404176935553551,2,2,0.0010688009206205606,1.5146931486853532e-09,0.998268723487854,0.0002738804614637047,7.404450457215717e-07,0.0003078310692217201,6.700070662191138e-05,3.112155866347166e-08,1.284684822167037e-05,7.376247879165021e-08
f0017_07_sample_5,,,12,test,images/f0017_07/f0017_07_sample_5.png,1.0,0.05404176935553551,1,1,9.023710299516097e-05,0.9996495246887207,5.089923433843069e-07,2.4769335027485795e-07,1.7685020793578587e-05,3.090104883085587e-07,4.09895477559985e-07,0.00023744763166178018,1.791007321116922e-06,1.8375128547631903e-06
f0017_07_sample_6,,,12,test,images/f0017_07/f0017_07_sample_6.png,1.0,0.05404176935553551,5,5,0.03211062774062157,3.4613042316777864e-06,0.001183761516585946,0.0003692839527502656,0.0004325380432419479,0.9467636346817017,2.8813477911171503e-05,4.4720789446728304e-05,0.01859384775161743,0.0004693343071267009
f0017_07_sample_7,,,12,test,images/f0017_07/f0017_07_sample_7.png,1.0,0.05404176935553551,9,9,0.00033156375866383314,0.001205563428811729,2.776398105197586e-06,0.0002931315975729376,0.00026543281273916364,0.0002736185269895941,2.2543480415748718e-09,0.26356032490730286,0.008629032410681248,0.7254385352134705
f0017_07_sample_8,,,12,test,images/f0017_07/f0017_07_sample_8.png,1.0,0.05404176935553551,0,0,0.9960987567901611,6.277140141008886e-09,0.0003962478949688375,0.00031721952836960554,3.834510607703123e-06,0.0017969516338780522,1.0968485497642178e-07,0.00114975287579,0.00018656252359505743,5.0620976253412664e-05
f0017_07_sample_9,,,12,test,images/f0017_07/f0017_07_sample_9.png,1.0,0.05404176935553551,4,4,0.002068455796688795,9.064314326678868e-06,0.0008308705873787403,3.9864389691501856e-05,0.9929758310317993,0.0006412671064026654,0.0009152834536507726,1.5163866009970661e-05,0.0005722925416193902,0.0019319839775562286
f0017_07_sample_10,,,12,test,images/f0017_07/f0017_07_sample_10.png,1.0,0.05404176935553551,6,6,0.08338574320077896,7.39118092951685e-07,0.033839814364910126,3.3937121770577505e-05,0.02207183465361595,0.003179277526214719,0.8572818040847778,2.493876571918463e-08,0.00020526204025372863,1.5374002941825893e-06
f0017_07_sample_11,,,12,test,images/f0017_07/f0017_07_sample_11.png,1.0,0.05404176935553551,5,5,0.00021409153123386204,4.663282652472844e-06,0.0032401257194578648,0.0004653387295547873,2.2062195057515055e-05,0.9904691576957703,0.002180925803259015,3.0376855875147157e-07,0.0033965425100177526,6.79792492519482e-06
f0018_13_sample_0,,,11,test,images/f0018_13/f0018_13_sample_0.png,1.0,0.04474841058254242,3,3,0.00022454324061982334,6.244801225609165e-13,0.004041645210236311,0.9848225116729736,1.2144272432124126e-07,0.00782094057649374,3.914949047612026e-06,1.7113718442374193e-08,0.00308453687466681,1.7651125290285563e-06
f0018_13_sample_1,,,11,test,images/f0018_13/f0018_13_sample_1.png,1.0,0.04474841058254242,6,6,1.1347425243002363e-05,7.777415933496457e-10,0.004524757619947195,1.1063461897720117e-05,3.9690403355052695e-06,1.8665365132619627e-05,0.9953699707984924,2.0804323975359695e-12,6.016611951054074e-05,4.872890424501009e-10
f0018_13_sample_2,,,11,test,images/f0018_13/f0018_13_sample_2.png,1.0,0.04474841058254242,4,4,0.00022290677588898689,4.519200658137379e-08,3.1806482070351194e-07,8.047550750234223e-07,0.9982089996337891,8.984290616353974e-06,2.0991717519791564e-06,5.564085313380929e-06,0.0007807656656950712,0.0007696090615354478
f0018_13_sample_3,,,11,test,images/f0018_13/f0018_13_sample_3.png,1.0,0.04474841058254242,1,1,0.0003520773025229573,0.9989305138587952,3.785350145335542e-06,4.977832304575713e-06,3.686636046040803e-05,4.2079585682586185e-07,3.521459802868776e-06,0.0004848957760259509,0.000140861957333982,4.195336441625841e-05
f0018_13_sample_4,,,11,test,images/f0018_13/f0018_13_sample_4.png,1.0,0.04474841058254242,8,8,5.665851858793758e-07,1.036666344589321e-05,0.00011614624236244708,0.002388729713857174,0.00020138306717853993,0.00017667001520749182,2.5473584173596464e-05,2.343083451705752e-06,0.981601357460022,0.015476991422474384
f0018_13_sample_5,,,11,test,images/f0018_13/f0018_13_sample_5.png,1.0,0.04474841058254242,3,3,8.167384658008814e-05,4.163408509551443e-14,0.0011419020593166351,0.9869247674942017,5.952821791055385e-09,0.010821234434843063,4.594620151010531e-08,2.683546540538373e-07,0.0010281745344400406,1.852712102845544e-06
f0018_13_sample_6,,,11,test,images/f0018_13/f0018_13_sample_6.png,1.0,0.04474841058254242,3,3,0.001468708855099976,2.26315128204653e-13,0.0006745032733306289,0.6535309553146362,1.5384978269139538e-07,0.34274476766586304,1.0159951671084855e-05,2.724789283092832e-09,0.0015703794779255986,3.6195115171722136e-07
f0018_13_sample_7,,,11,test,images/f0018_13/f0018_13_sample_7.png,1.0,0.04474841058254242,0,0,0.9954895377159119,4.1133978356810985e-07,0.0029288639780133963,0.0008879866218194366,2.2554806378138892e-07,0.0001517424825578928,9.093159314943478e-05,7.354281478910707e-06,0.0004414408467710018,1.4131589978205739e-06
f0018_13_sample_8,,,11,test,images/f0018_13/f0018_13_sample_8.png,1.0,0.04474841058254242,6,6,6.86576129282912e-07,5.072377629034008e-09,0.0004156869254074991,1.288524771325683e-07,2.1002879293519072e-06,3.6072099192097085e-06,0.9995238780975342,1.2054265632812245e-14,5.402722308645025e-05,5.907737493648924e-11
f0018_13_sample_9,,,11,test,images/f0018_13/f0018_13_sample_9.png,1.0,0.04474841058254242,8,8,1.1252591320953798e-05,0.00011788043775595725,0.00018003648438025266,0.00016976514598354697,1.6428384697064757e-05,1.130146029026946e-05,0.00140041159465909,1.6743628705739866e-08,0.9980702996253967,2.265619332320057e-05
f0018_13_sample_10,,,11,test,images/f0018_13/f0018_13_sample_10.png,1.0,0.04474841058254242,1,1,0.00023649100330658257,0.994604766368866,6.679220405203523e-06,1.2158806384832133e-05,5.5397802498191595e-05,4.5900156919742585e-07,9.63909201345814e-07,0.0048179239965975285,0.0001310627703787759,0.00013418131857179105
f0024_24_sample_0,,,11,test,images/f0024_24/f0024_24_sample_0.png,1.0,0.11442477256059647,0,0,0.9784336686134338,4.957178680342622e-05,0.0021404100116342306,0.0013635804643854499,0.0029729048255831003,0.0035615013912320137,2.402829341008328e-05,0.0033211074769496918,0.0038790395483374596,0.004254156723618507
f0024_24_sample_1,,,11,test,images/f0024_24/f0024_24_sample_1.png,1.0,0.11442477256059647,9,9,2.3595390302943997e-05,3.5485536500345916e-06,2.5515532797726337e-06,0.0003306196886114776,0.0010642906418070197,0.00017879872757475823,3.0145506091372454e-09,0.04882802441716194,0.035221852362155914,0.9143466949462891
f0024_24_sample_2,,,11,test,images/f0024_24/f0024_24_sample_2.png,1.0,0.11442477256059647,7,7,1.9751145373447798e-05,6.223330473176247e-08,7.793100849085022e-06,6.505277724500047e-06,4.0436471948623876e-08,1.9510232505126623e-06,2.245774096201747e-12,0.999734103679657,1.543678627058398e-05,0.00021434176596812904
f0024_24_sample_3,,,11,test,images/f0024_24/f0024_24_sample_3.png,1.0,0.11442477256059647,4,4,0.015440195798873901,2.5502743028482655e-08,3.285080083514913e-06,4.8902224079938605e-05,0.9526519179344177,0.0002575579273980111,1.7338606994599104e-07,0.0007076601032167673,0.0091181555762887,0.02177220955491066
f0024_24_sample_4,,,11,test,images/f0024_24/f0024_24_sample_4.png,1.0,0.11442477256059647,7,7,8.86342822923325e-05,8.418296033596562e-07,2.976451287395321e-05,0.00010377696162322536,8.288462254313345e-07,7.1622284849581774e-06,1.1069292010779108e-10,0.9982637763023376,6.147467502159998e-05,0.0014437597710639238
f0024_24_sample_5,,,11,test,images/f0024_24/f0024_24_sample_5.png,1.0,0.11442477256059647,9,9,0.00024226926325354725,3.695833356687217e-06,1.601587609911803e-05,0.002408779924735427,0.00020543865684885532,0.0005978249828331172,7.077463615168256e-10,0.25969401001930237,0.05929012596607208,0.6775417923927307
f0024_24_sample_6,,,11,test,images/f0024_24/f0024_24_sample_6.png,1.0,0.11442477256059647,8,8,0.08599425852298737,6.32085939287208e-05,0.2641366422176361,0.022998271510004997,0.0002417625073576346,0.029014747589826584,0.006469999440014362,2.124727143382188e-05,0.5909438133239746,0.00011601473670452833
f0024_24_sample_7,,,11,test,images/f0024_24/f0024_24_sample_7.png,1.0,0.11442477256059647,9,9,0.0002443621342536062,3.694009501487017e-05,3.973067123297369e-06,0.0006196543690748513,0.0009728832519613206,0.0002998483832925558,4.83116080474133e-09,0.027942560613155365,0.12249854952096939,0.8473812341690063
f0024_24_sample_8,,,11,test,images/f0024_24/f0024_24_sample_8.png,1.0,0.11442477256059647,6,6,6.093192860134877e-05,6.627587367802334e-10,0.0016028016107156873,5.50580637082021e-07,2.080089325318113e-05,0.00010946107067866251,0.9981926083564758,1.2241728897938176e-12,1.2705997505690902e-05,1.7599459667394513e-09
f0024_24_sample_9,,,11,test,images/f0024_24/f0024_24_sample_9.png,1.0,0.11442477256059647,1,1,0.0007457899046130478,0.9987999200820923,5.18263686899445e-06,2.2032359083823394e-06,7.843887578928843e-05,2.9071652534184977e-06,7.286411346285604e-06,0.00031820108415558934,3.2418301998404786e-05,7.699288289586548e-06
f0024_24_sample_10,,,11,test,images/f0024_24/f0024_24_sample_10.png,1.0,0.11442477256059647,4,4,0.0033157048746943474,1.7418562148208139e-09,2.6449501092429273e-05,5.903108831262216e-05,0.9871999025344849,5.858745862497017e-05,9.140102520177606e-06,3.9416199797415175e-06,0.005914740730077028,0.0034124425146728754
f0029_05_sample_0,,,11,test,images/f0029_05/f0029_05_sample_0.png,0.8181818181818182,0.25755250453948975,1,1,0.001011005137115717,0.9849038124084473,3.575357550289482e-05,9.555769065627828e-05,0.000118223499157466,4.603030902217142e-06,5.901227723370539e-06,0.006373216863721609,0.005736729595810175,0.0017151260981336236
f0029_05_sample_1,,,11,test,images/f0029_05/f0029_05_sample_1.png,0.8181818181818182,0.25755250453948975,5,8,0.0016008082311600447,1.712541207747522e-14,0.0010749101638793945,0.0040015606209635735,1.1739124516907395e-07,0.4898683428764343,2.5145880044874502e-06,6.912782790635674e-09,0.50344318151474,8.540810995327774e-06
f0029_05_sample_2,,,11,test,images/f0029_05/f0029_05_sample_2.png,0.8181818181818182,0.25755250453948975,3,8,0.015156863257288933,9.395917377474916e-10,0.003943158779293299,0.3742121458053589,0.00033662840723991394,0.00036869660834781826,0.00022164684196468443,5.39823622602853e-06,0.6001348495483398,0.005620579235255718
f0029_05_sample_3,,,11,test,images/f0029_05/f0029_05_sample_3.png,0.8181818181818182,0.25755250453948975,7,7,9.990667138026765e-08,8.823882180486464e-10,1.959438167276062e-09,1.1670418587073073e-07,2.033357986874762e-06,6.521930995262437e-09,1.1870215961285726e-15,0.6493731141090393,9.890756700769998e-06,0.35061466693878174
f0029_05_sample_4,,,11,test,images/f0029_05/f0029_05_sample_4.png,0.8181818181818182,0.25755250453948975,7,7,6.30698286840925e-06,2.2596231552540758e-09,3.287226135739729e-08,4.002005880465731e-06,1.2503413017839193e-05,2.804517635013326e-06,6.013464330439575e-14,0.7315708994865417,0.00011614402319537476,0.26828733086586
f0029_05_sample_5,,,11,test,images/f0029_05/f0029_05_sample_5.png,0.8181818181818182,0.25755250453948975,5,5,7.03395301115961e-07,6.914367667872786e-17,1.4417225429497194e-05,0.0008425199193879962,9.270418388496182e-08,0.9985030889511108,7.209210889413953e-05,8.493867671114253e-15,0.0005671072867698967,2.1865327326509032e-08
f0029_05_sample_6,,,11,test,images/f0029_05/f0029_05_sample_6.png,0.8181818181818182,0.25755250453948975,5,5,5.429617885965854e-06,7.529208634903287e-16,1.1682474905683193e-05,4.648279173125047e-06,2.6660741241357755e-06,0.9984745383262634,0.00016633250925224274,8.309009404995626e-13,0.0013339631259441376,7.275605753420678e-07
f0029_05_sample_7,,,11,test,images/f0029_05/f0029_05_sample_7.png,0.8181818181818182,0.25755250453948975,3,3,0.011925018392503262,5.609636886949598e-12,0.013310559093952179,0.7666776180267334,4.366584676063212e-07,0.007748288102447987,3.371459388290532e-05,2.833624250797584e-07,0.20023417472839355,6.983940693316981e-05
f0029_05_sample_8,,,11,test,images/f0029_05/f0029_05_sample_8.png,0.8181818181818182,0.25755250453948975,5,5,0.0007944765966385603,1.905257974500231e-14,4.249248740961775e-05,0.0004763866600114852,3.154910882585682e-05,0.9839425086975098,6.475787728277282e-08,5.7943998399423435e-06,0.014393344521522522,0.00031337482505477965
f0029_05_sample_9,,,11,test,images/f0029_05/f0029_05_sample_9.png,0.8181818181818182,0.25755250453948975,3,3,0.004936126992106438,1.4990945767720532e-12,0.0013166576391085982,0.9125986695289612,4.490174490001664e-07,0.002885652706027031,1.6080869045254076e-06,2.5123136992988293e-07,0.078223317861557,3.726239810930565e-05
f0029_05_sample_10,,,11,test,images/f0029_05/f0029_05_sample_10.png,0.8181818181818182,0.25755250453948975,4,4,5.5730481108184904e-05,4.452586563341576e-11,1.4725200344400946e-05,7.220813813546556e-07,0.9993541836738586,1.5359521057689562e-05,5.520189006347209e-05,2.871604465326527e-08,0.0004488858103286475,5.5194992455653846e-05
f0037_16_sample_0,,,13,test,images/f0037_16/f0037_16_sample_0.png,0.9230769230769231,0.13182078301906586,1,1,0.0017933649942278862,0.9973249435424805,3.2550581181567395e-06,4.422437314133276e-07,0.0005091569037176669,1.8304019249626435e-05,1.109298591472907e-05,0.00029352508136071265,3.416554318391718e-05,1.1670103958749678e-05
f0037_16_sample_1,,,13,test,images/f0037_16/f0037_16_sample_1.png,0.9230769230769231,0.13182078301906586,7,7,3.4034055715892464e-05,0.0003224759129807353,0.00012755635543726385,0.0003621889336500317,2.1910611394559965e-05,9.612274880055338e-05,6.309666122916724e-10,0.9925577640533447,0.0015063087921589613,0.0049716089852154255
f0037_16_sample_2,,,13,test,images/f0037_16/f0037_16_sample_2.png,0.9230769230769231,0.13182078301906586,4,4,0.005612175911664963,6.29115220363019e-06,0.00046157429460436106,0.00021995973656885326,0.8730624318122864,0.0007704024319536984,2.602340600788011e-07,0.0758536085486412,0.0013555042678490281,0.04265788942575455
f0037_16_sample_3,,,13,test,images/f0037_16/f0037_16_sample_3.png,0.9230769230769231,0.13182078301906586,6,6,0.0006170632550492883,1.8734849227541872e-09,0.013247671537101269,3.7873330711590825e-06,0.0007135430350899696,0.0010111008305102587,0.9843510389328003,9.406805195899537e-11,5.582716767094098e-05,6.349198145016999e-08
f0037_16_sample_4,,,13,test,images/f0037_16/f0037_16_sample_4.png,0.9230769230769231,0.13182078301906586,4,4,0.0018242464866489172,2.7971266263193684e-06,0.0001327289646724239,0.00011674958659568802,0.9468232989311218,0.0004880823544226587,4.4149601308163255e-07,0.011977131478488445,0.0011575462995097041,0.03747701272368431
